injector_id,diagnostic_name,diagnostic_id,language,operation,schema_version,source_recipe_id,support,target_is_catalog_error,strict_diagnostic_covered
fuzzlang-v1-6c3dbdb629f2e3b9,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-10cc71b73f00,1,true,true
fuzzlang-v1-70a9059e49fe6f15,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-9b94f131bfa5,1,true,true
fuzzlang-v1-71077c550bf18d24,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-8a8ee89a571d,1,true,true
fuzzlang-v1-76631e281bc49c35,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-46ad434452e6,1,true,true
fuzzlang-v1-777d7fbe82c5a992,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-26cecbfb1772,1,true,true
fuzzlang-v1-797fd45ba83aa2e1,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-615175cafe5a,1,true,true
fuzzlang-v1-8042e0b260ba544b,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-651b70d70f70,1,true,true
fuzzlang-v1-8234c8922f1c172e,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-68d3484b4660,1,true,true
fuzzlang-v1-828954f2d3cf69db,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-67ec11add078,1,true,true
fuzzlang-v1-8538add56645ee8b,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-ffd70fb4d103,1,true,true
fuzzlang-v1-8923bfa3bf5a985d,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-c2339e47d33d,1,true,true
fuzzlang-v1-898db8fcb5487a22,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-584d3a0ee4b4,1,true,true
fuzzlang-v1-8b9f148e8c27d830,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-dc00adbb07f7,1,true,true
fuzzlang-v1-8bfdf93976a4396f,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-53afd5ea8f7a,1,true,true
fuzzlang-v1-8c660b7e433f93a3,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-16deb36e85bb,1,true,true
fuzzlang-v1-8e876293a6f50c20,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-6ef277a50901,1,true,true
fuzzlang-v1-961bee6d1b8e3c06,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-b57c6c32349c,1,true,true
fuzzlang-v1-9644dc49ece4231d,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-fdb8612bcabb,1,true,true
fuzzlang-v1-9a696b5ab4be5942,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-2b636f2ac3d3,1,true,true
fuzzlang-v1-9b4696d164852897,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-2ca7882cf7c6,1,true,true
fuzzlang-v1-9cdfdadc8187ca9e,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-ab2ce0622402,1,true,true
fuzzlang-v1-9dc981979eeb46ac,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-a8549a71ea2a,1,true,true
fuzzlang-v1-9f45b8ffa147f73f,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-83d9caab920f,1,true,true
fuzzlang-v1-9f85394bf2145f80,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-f367d289e9de,1,true,true
fuzzlang-v1-9f8e33c6ee1d5372,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-dc7515eb5832,1,true,true
fuzzlang-v1-a0c6bac6e4bcf4a6,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-97775867df35,1,true,true
fuzzlang-v1-a20036b91a3a0ea7,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-149face4cc15,1,true,true
fuzzlang-v1-a257369f06b219a0,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-6e8679b6b42e,1,true,true
fuzzlang-v1-a3e592df49a6b819,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-5b144e9e5c4f,1,true,true
fuzzlang-v1-a4c5f8b6c598187f,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-677f9561b564,1,true,true
fuzzlang-v1-a650315c5668cfeb,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-f5073214b740,1,true,true
fuzzlang-v1-a6556d83b541d53e,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-2f2adb17f0c3,1,true,true
fuzzlang-v1-a87dffe73187e162,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-398e553588a2,1,true,true
fuzzlang-v1-abc9f8766b6bae6b,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-8b817f4d5241,1,true,true
fuzzlang-v1-abf160218bd59598,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-04edae37c000,1,true,true
fuzzlang-v1-abfc03ffc240f2aa,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-34584b0ff13a,1,true,true
fuzzlang-v1-ac09657a76ebd055,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-818ad6f9394f,1,true,true
fuzzlang-v1-b1a7bb80fa17223c,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-a2826b6de87b,1,true,true
fuzzlang-v1-b3d4fe4981b82417,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-27751f2c93f7,1,true,true
fuzzlang-v1-b47530c2f35e7ed5,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-ab6015598e8d,1,true,true
fuzzlang-v1-b604de490a21c0bc,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-9e769742a26d,1,true,true
fuzzlang-v1-b66559d5450b9293,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-2b9bb8ffc1e6,1,true,true
fuzzlang-v1-b7945c3c0bbe826d,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-c0978de5f520,1,true,true
fuzzlang-v1-bfdf2fcb397dfe7f,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-2d8de5d3daf6,1,true,true
fuzzlang-v1-c4b6f78607ccaf46,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-8d1cbe634904,1,true,true
fuzzlang-v1-c77d7ff54f1b158b,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-50658468351c,1,true,true
fuzzlang-v1-d2805b05c3e0b614,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-f9890891568d,1,true,true
fuzzlang-v1-d32bae0cfa7bee38,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-10bae3a33a5e,1,true,true
fuzzlang-v1-d49243533dd0884b,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-818cdf0898ce,1,true,true
fuzzlang-v1-d55e7a3d4389aef8,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-8b995e6930cb,1,true,true
fuzzlang-v1-d6e140e7c933f794,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-98129bbfe385,1,true,true
fuzzlang-v1-d86ebb00ab15a91a,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-c5e02f7bacb1,1,true,true
fuzzlang-v1-d8a2a8edde9a95fa,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-51e913a82c8d,1,true,true
fuzzlang-v1-d99b6ed9866b6e81,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-72922a15a2dc,1,true,true
fuzzlang-v1-da122bf35f37734f,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-8bed3c59678a,1,true,true
fuzzlang-v1-de4a0570683e5e11,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-2bf518c9b4b7,1,true,true
fuzzlang-v1-dedd68fe117ed5de,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-afae48ead14c,1,true,true
fuzzlang-v1-e0d91732c0c9cc9d,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-a777b37f88d8,1,true,true
fuzzlang-v1-e354e25ca6446816,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-648bef4b875b,1,true,true
fuzzlang-v1-e3eccfc4df420006,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-67550115a2ae,1,true,true
fuzzlang-v1-e6f41b69697cb876,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-2473ad68a343,1,true,true
fuzzlang-v1-e8da382a0eb13064,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-fb2ab397ba41,1,true,true
fuzzlang-v1-e94f217d9fdbe3b0,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-2e28c5f55982,1,true,true
fuzzlang-v1-eb8333209f612e16,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-f4624d1309a8,1,true,true
fuzzlang-v1-ec762c1a4d29e7b3,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-26d975f91f7b,1,true,true
fuzzlang-v1-f0dbbcd0758e7de9,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-ab15db64f8cc,1,true,true
fuzzlang-v1-f9afb2612cf8d950,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-508b93ca071a,1,true,true
fuzzlang-v1-fb5d3fcf9c1f4f3e,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-3ac1e363cf77,1,true,true
fuzzlang-v1-fcfa77bdd1ad66be,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-1d269afc1433,1,true,true
fuzzlang-v1-ff47fdf67bdc3300,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-e500c16df5a1,1,true,true
fuzzlang-v1-ff98165ad28f8797,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,insert,1,recipe-9366b418b8f3,1,true,true
fuzzlang-v1-0083c7935347c336,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-bda8a23a0a8b,1,true,true
fuzzlang-v1-00c4145a194847f8,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-8554acab5e85,1,true,true
fuzzlang-v1-0177d78f0e09dfbf,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-053916663316,1,true,true
fuzzlang-v1-017814cdf438588a,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-9c96d1b83e3f,1,true,true
fuzzlang-v1-01b7128e061ecd2f,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-baec58786aff,1,true,true
fuzzlang-v1-01e2abb28ba5eae9,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-cf758ff4363c,1,true,true
fuzzlang-v1-020b0b6c2ea73650,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-a82b3a255d1c,1,true,true
fuzzlang-v1-0256e2e9633d3ced,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-dfbcc7d137f0,1,true,true
fuzzlang-v1-02ab14dee6673e9c,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-87dbffb0c1ad,1,true,true
fuzzlang-v1-02e1b6151d6cf1ee,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-7eaf590f57b9,1,true,true
fuzzlang-v1-034e2e2e95b152f8,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-f8a2e15ae13d,1,true,true
fuzzlang-v1-03d1170a3435a2dc,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-eb630d8aa732,1,true,true
fuzzlang-v1-03fdcea71b498e45,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-3ffd0e5848b9,1,true,true
fuzzlang-v1-0402c54aa4874e1c,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-f95d794b4742,1,true,true
fuzzlang-v1-043c1d99fe349a3c,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-abdc56de3266,1,true,true
fuzzlang-v1-04b5968d919341a1,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-6a7f3e047f10,1,true,true
fuzzlang-v1-04d6ac1ef3b62701,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-6c3dfb46b40e,1,true,true
fuzzlang-v1-04da29bad259c93d,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-1511c1f7500b,1,true,true
fuzzlang-v1-05701c89cfac61b0,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-ba4d66f44897,1,true,true
fuzzlang-v1-0583bb2d9ce205e1,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-ef7e35edb382,1,true,true
fuzzlang-v1-05ec2958f46ee026,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-8e6d189532bd,1,true,true
fuzzlang-v1-06260f3509a86cb8,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-fbaca67d6e25,1,true,true
fuzzlang-v1-06e712ba9ce9d7e2,err_typecheck_indirection_through_void_pointer_cpp,5336,c++,replace,1,recipe-9dca946b3bdf,1,true,true
